"rep_id","ind_id","par_id","is_tip","s","c","j_obs","tau_a","tau_b","delta","seg_idx","n_segs","branch_rate","n_tips","root_state","lo_born","hi_born"
1728,2509,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1729,2510,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1730,2511,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1731,2512,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1732,2513,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1733,2514,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1734,2515,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1735,2516,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1736,2517,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1737,2518,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,0,1,10,12.6054421768707,12.6963512677798,0.0909090909090917,0,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,1,2,10,12.6963512677798,12.7872603586889,0.0909090909090899,1,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,2,3,10,12.7872603586889,12.878169449598,0.0909090909090917,2,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,3,4,10,12.878169449598,12.9690785405071,0.0909090909090899,3,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,4,5,10,12.9690785405071,13.0599876314162,0.0909090909090917,4,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,5,6,10,13.0599876314162,13.1508967223253,0.0909090909090899,5,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,6,7,10,13.1508967223253,13.2418058132344,0.0909090909090917,6,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,7,8,10,13.2418058132344,13.3327149041435,0.0909090909090899,7,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,8,9,10,13.3327149041435,13.4236239950526,0.0909090909090917,8,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,9,10,10,13.4236239950526,13.5145330859617,0.0909090909090899,9,11,1,1,0,10.0340136054422,13.4353741496599
1738,2519,0,1,10,10,10,13.5145330859617,13.6054421768707,0.0909090909090917,10,11,NA,1,0,10.0340136054422,13.4353741496599
1739,2520,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1740,2521,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1741,2522,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1742,2523,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1743,2524,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1744,2525,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1745,2526,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1746,2527,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1747,2528,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1748,2529,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1749,2530,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1750,2531,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1751,2532,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1752,2533,0,1,0,0,0,12.6054421768707,13.6054421768707,1,0,1,NA,1,0,10.0340136054422,13.4353741496599
1753,2534,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1754,2535,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1755,2536,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1756,2537,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1757,2538,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1758,2539,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1759,2540,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1760,2541,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1761,2542,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1762,2543,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1763,2544,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1764,2545,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1765,2546,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1766,2547,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1767,2548,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1768,2549,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1769,2550,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1770,2551,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1771,2552,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1772,2553,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1773,2554,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1774,2555,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1775,2556,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1776,2560,0,1,0,1,2,12.7755102040816,13.108843537415,0.333333333333334,0,3,1,1,0,10.2040816326531,13.6054421768707
1776,2560,0,1,1,2,2,13.108843537415,13.4421768707483,0.333333333333332,1,3,1,1,0,10.2040816326531,13.6054421768707
1776,2560,0,1,2,2,2,13.4421768707483,13.7755102040816,0.333333333333334,2,3,NA,1,0,10.2040816326531,13.6054421768707
1777,2561,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1778,2562,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1779,2563,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1780,2564,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1781,2565,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1782,2566,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1783,2567,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1784,2568,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1785,2569,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1786,2570,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1787,2571,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1788,2572,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1789,2573,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1790,2574,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1791,2575,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1792,2576,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1793,2577,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1794,2578,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1795,2579,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1796,2580,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1797,2581,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1798,2582,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1799,2583,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1800,2584,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1801,2585,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1802,2586,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1803,2587,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1804,2588,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1805,2589,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1806,2590,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1807,2591,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1808,2592,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1809,2593,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1810,2594,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1811,2595,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1812,2596,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1813,2597,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1814,2598,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1815,2599,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1816,2600,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1817,2601,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1818,2602,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1819,2603,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1820,2604,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1821,2605,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1822,2606,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1823,2607,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,0,1,17,12.7755102040816,12.8310657596372,0.0555555555555554,0,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,1,2,17,12.8310657596372,12.8866213151927,0.0555555555555554,1,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,2,3,17,12.8866213151927,12.9421768707483,0.0555555555555554,2,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,3,4,17,12.9421768707483,12.9977324263039,0.0555555555555554,3,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,4,5,17,12.9977324263039,13.0532879818594,0.0555555555555571,4,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,5,6,17,13.0532879818594,13.108843537415,0.0555555555555554,5,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,6,7,17,13.108843537415,13.1643990929705,0.0555555555555554,6,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,7,8,17,13.1643990929705,13.2199546485261,0.0555555555555554,7,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,8,9,17,13.2199546485261,13.2755102040816,0.0555555555555554,8,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,9,10,17,13.2755102040816,13.3310657596372,0.0555555555555554,9,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,10,11,17,13.3310657596372,13.3866213151927,0.0555555555555554,10,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,11,12,17,13.3866213151927,13.4421768707483,0.0555555555555554,11,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,12,13,17,13.4421768707483,13.4977324263039,0.0555555555555554,12,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,13,14,17,13.4977324263039,13.5532879818594,0.0555555555555554,13,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,14,15,17,13.5532879818594,13.608843537415,0.0555555555555571,14,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,15,16,17,13.608843537415,13.6643990929705,0.0555555555555554,15,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,16,17,17,13.6643990929705,13.7199546485261,0.0555555555555554,16,18,1,1,0,10.2040816326531,13.6054421768707
1824,2608,0,1,17,17,17,13.7199546485261,13.7755102040816,0.0555555555555554,17,18,NA,1,0,10.2040816326531,13.6054421768707
1825,2609,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1826,2610,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1827,2611,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,0,1,30,12.7755102040816,12.8077682685978,0.0322580645161299,0,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,1,2,30,12.8077682685978,12.8400263331139,0.0322580645161281,1,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,2,3,30,12.8400263331139,12.87228439763,0.0322580645161299,2,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,3,4,30,12.87228439763,12.9045424621461,0.0322580645161281,3,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,4,5,30,12.9045424621461,12.9368005266623,0.0322580645161299,4,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,5,6,30,12.9368005266623,12.9690585911784,0.0322580645161281,5,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,6,7,30,12.9690585911784,13.0013166556945,0.0322580645161299,6,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,7,8,30,13.0013166556945,13.0335747202107,0.0322580645161281,7,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,8,9,30,13.0335747202107,13.0658327847268,0.0322580645161299,8,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,9,10,30,13.0658327847268,13.0980908492429,0.0322580645161281,9,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,10,11,30,13.0980908492429,13.1303489137591,0.0322580645161299,10,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,11,12,30,13.1303489137591,13.1626069782752,0.0322580645161281,11,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,12,13,30,13.1626069782752,13.1948650427913,0.0322580645161299,12,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,13,14,30,13.1948650427913,13.2271231073074,0.0322580645161281,13,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,14,15,30,13.2271231073074,13.2593811718236,0.0322580645161299,14,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,15,16,30,13.2593811718236,13.2916392363397,0.0322580645161281,15,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,16,17,30,13.2916392363397,13.3238973008558,0.0322580645161299,16,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,17,18,30,13.3238973008558,13.356155365372,0.0322580645161281,17,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,18,19,30,13.356155365372,13.3884134298881,0.0322580645161299,18,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,19,20,30,13.3884134298881,13.4206714944042,0.0322580645161281,19,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,20,21,30,13.4206714944042,13.4529295589203,0.0322580645161299,20,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,21,22,30,13.4529295589203,13.4851876234365,0.0322580645161281,21,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,22,23,30,13.4851876234365,13.5174456879526,0.0322580645161299,22,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,23,24,30,13.5174456879526,13.5497037524687,0.0322580645161281,23,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,24,25,30,13.5497037524687,13.5819618169849,0.0322580645161299,24,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,25,26,30,13.5819618169849,13.614219881501,0.0322580645161281,25,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,26,27,30,13.614219881501,13.6464779460171,0.0322580645161299,26,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,27,28,30,13.6464779460171,13.6787360105332,0.0322580645161281,27,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,28,29,30,13.6787360105332,13.7109940750494,0.0322580645161299,28,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,29,30,30,13.7109940750494,13.7432521395655,0.0322580645161281,29,31,1,1,0,10.2040816326531,13.6054421768707
1828,2612,0,1,30,30,30,13.7432521395655,13.7755102040816,0.0322580645161299,30,31,NA,1,0,10.2040816326531,13.6054421768707
1829,2613,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1830,2614,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1831,2615,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1832,2616,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1833,2617,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1834,2618,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1835,2619,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1836,2620,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1837,2621,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1838,2622,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1839,2623,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1840,2624,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1841,2625,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1842,2626,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1843,2627,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1844,2628,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1845,2629,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1846,2630,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1847,2631,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1848,2632,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1849,2633,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1850,2634,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1851,2635,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1852,2636,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1853,2637,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1854,2638,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1855,2639,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1856,2640,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,0,1,9,12.7755102040816,12.8755102040816,0.0999999999999996,0,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,1,2,9,12.8755102040816,12.9755102040816,0.0999999999999996,1,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,2,3,9,12.9755102040816,13.0755102040816,0.100000000000001,2,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,3,4,9,13.0755102040816,13.1755102040816,0.0999999999999996,3,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,4,5,9,13.1755102040816,13.2755102040816,0.0999999999999996,4,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,5,6,9,13.2755102040816,13.3755102040816,0.0999999999999996,5,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,6,7,9,13.3755102040816,13.4755102040816,0.0999999999999996,6,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,7,8,9,13.4755102040816,13.5755102040816,0.100000000000001,7,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,8,9,9,13.5755102040816,13.6755102040816,0.0999999999999996,8,10,1,1,0,10.2040816326531,13.6054421768707
1857,2641,0,1,9,9,9,13.6755102040816,13.7755102040816,0.0999999999999996,9,10,NA,1,0,10.2040816326531,13.6054421768707
1858,2642,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1859,2643,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1860,2644,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1861,2645,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1862,2646,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1863,2647,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1864,2649,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1865,2650,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1866,2651,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1867,2652,0,1,0,1,1,12.7755102040816,13.2755102040816,0.5,0,2,1,1,0,10.2040816326531,13.6054421768707
1867,2652,0,1,1,1,1,13.2755102040816,13.7755102040816,0.5,1,2,NA,1,0,10.2040816326531,13.6054421768707
1868,2653,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1869,2654,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1870,2655,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1871,2656,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1872,2657,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1873,2658,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1874,2659,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1875,2660,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1876,2661,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1877,2662,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1878,2663,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
1879,2664,0,1,0,0,0,12.7755102040816,13.7755102040816,1,0,1,NA,1,0,10.2040816326531,13.6054421768707
